,post_url,author,author_url,author_type,description,media_type,media_url
0,https://www.linkedin.com/feed/update/urn:li:activity:6778122874449391616/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Watch tomorrow our new episode of “A day in the life” with David Guevara, Android Developer at Applaudo. Go to our Instagram profile (@applaudostudios) and check the stories!

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQG2bgq0kwnALQ/feedshare-shrink_800/0/1616030424092?e=1629331200&v=beta&t=nJAXh4UfS_5rdo0Xx5zf01DV5DB1xtxS53YlE73AGqQ
0,https://www.linkedin.com/feed/update/urn:li:activity:6778773489462710272/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"➡️🤩Get to know the step-by-step of our selection process to apply to our job openings and trainee program. Applaudo Studios

•March 19, 5:00 PM
•https://lnkd.in/g6C79vJ

Maricruz Murillo Carmen A.

#WomenEmpoweringWomen2021",Single image,https://media-exp3.licdn.com/dms/image/C5622AQEGBj_YmHv_4Q/feedshare-shrink_800/0/1616185542113?e=1629331200&v=beta&t=YmZUp4RJzxvYltcTEISKugcmInB0UaNNilniCHMFiz4
0,https://www.linkedin.com/feed/update/urn:li:activity:6777252100914196480/,César Retana,https://www.linkedin.com/in/cretana,User,"Another achievement!

I never thought that I will learn how to become a UX Designer from scratch. I always thought that it will be difficult, but when you start, you see that is easier, more even if you really think in the user as you would like that someone thinks in what you want.

Never stop learning! Thanks Applaudo Studios and The Interaction Design Foundation for this opportunity and this another achievement!

You can take a look from my certification in this link:
https://bit.ly/3eFghIy",Single image,https://media-exp3.licdn.com/dms/image/C5622AQFU75xhKHHCKQ/feedshare-shrink_800/0/1615822814799?e=1629331200&v=beta&t=nv-oLnzSlOOAjNDJ-mabNiaPgR5mNZ2adIo1jf2rV3s
0,https://www.linkedin.com/feed/update/urn:li:activity:6777261193905102850/,Women in Cloud,https://www.linkedin.com/company/women-in-cloud/,Company,"Congratulations!
Applaudo Studios, a WiC Ambassador and Cohort Member, is featured in Microsoft's #Buildfor2030 Campaign.

Applaudo is an SI that helps companies co-develop solutions using Microsoft technologies.

Applaudo is a systems integrator (SI) that helps rethink, retool, redesign, redeploy your infrastructure to the Microsoft Azure cloud. Whether you are building cloud native applications or updating your existing applications, we help you create better experiences for your customers by innovating in the cloud.

Learn more: http://bit.ly/3rwVFGf

#womenincloud #shesoars #Buildfor2030 #WiCSolutionMarketplace

Chaitra Vedullapalli Karen Fassio Gretchen O'Hara",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQFuifp3gwSl6g/feedshare-shrink_800/0/1615824983330?e=1629331200&v=beta&t=eN5INxUGr_BFZfXNpS72StMkNM722hj3tgQ2yNfD-lM
0,https://www.linkedin.com/feed/update/urn:li:activity:6777409880190980096/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Take a look at the day 1 agenda of our webinar series #WomenEmpoweringWomen2021!Don’t miss your chance to be part of this event.

Register now: https://lnkd.in/eG3QwMz

#ChooseToChallenge #IWD2021",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQG8KXgfC1sQ-w/feedshare-shrink_800/0/1615860432941?e=1629331200&v=beta&t=ojzNpA8jbuV_qewi0nsfppZfxxl7pqGJ7tdCzeh9B-8
0,https://www.linkedin.com/feed/update/urn:li:activity:6777754906301366272/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are excited to introduce you to our amazing speakers who will share their experience and knowledge with us in our webinar series #WomenEmpoweringWomen2021 day 1!

There are only 3 days left. Don’t forget to register: https://lnkd.in/eG3QwMz

#ChooseToChallenge #IWD2021",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4D22AQEA8yQ_3qWDQQ/feedshare-shrink_800/0/1615942692349?e=1629331200&v=beta&t=yesWOA62pFbV6Wd7vPq4jP0kBNDz2adUrflrCQBzm5w', 'https://media-exp3.licdn.com/dms/image/C4D22AQGpLGnTWYl9Ww/feedshare-shrink_800/0/1615942692622?e=1629331200&v=beta&t=bwxPlFzbCZFBGUWwmouDdHTpmYhn2ZN2CxLZs14xYZg', 'https://media-exp3.licdn.com/dms/image/C4D22AQFM1LwEep9qLw/feedshare-shrink_800/0/1615942693170?e=1629331200&v=beta&t=WA0_SOOg6S0FtZhB5OpnWJGm5kXH7BBiq2b9CAu36bk', 'https://media-exp3.licdn.com/dms/image/C4D22AQFZw9Dk1uGwcg/feedshare-shrink_800/0/1615942693270?e=1629331200&v=beta&t=LNxFRLwaTZjIyhtxbXoNEL0Qf0XCiL91aU1cp0BUY0I', 'https://media-exp3.licdn.com/dms/image/C4D22AQECq_I6mFiHbA/feedshare-shrink_800/0/1615942693212?e=1629331200&v=beta&t=EjdAsZR5gK4cuhcQMpY_1XsvoUJ00eURBUeCWj9reD8']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6774480638478307328/,Susana Espinoza,https://www.linkedin.com/in/sespinozar,User,"Today i’m a lil bit older! A comenzar un año más para seguirme comiendo el mundo, con Dios por delante! (pero primero a comerme este pastelito gracias a Applaudo Studios 🤩🥳) #gratefulheart #birthdaypost #feelinggreat 💖",Single image,https://media-exp3.licdn.com/dms/image/C5622AQGS7wKZ8Pa6gA/feedshare-shrink_2048_1536/0/1615162037579?e=1629331200&v=beta&t=V2ByWNDs2tuDc7aWxjVmC-RXJeTJApZox7N0gim8ecU
0,https://www.linkedin.com/feed/update/urn:li:activity:6775103515766394881/,Oscar Castillo Chedraui,https://www.linkedin.com/in/oscar-castillo-chedraui-9b6408104,User,"AI Product Manager - Done!
Joy and happiness are a reward that results from doing something you love, like being with your family, planning vacations, help others, value our liberty and something that I thought that I would never say is: I really love, enjoy, and cherish what I do for living. ☝🏼

Nowadays, we are all life-long learners; AI/ML is not the future, it is happening now and we need to adopt, embrace, assume and appropriate these changes for good; each day is a great day to start. 🙌

3.5 months, two Nanodegrees, and 1 executive program; looking forward to a new one around Data Science in Udacity; thank you Applaudo Studios we are going for more.

Special thanks to my friend, partner, and AI mentor Rafael Castro, we are going places working towards our goals and community. 💪

#AI #AIProductManager #AIManager #Udacity #BestPlaceToCode 🦾",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGyeIpcyCW8uA/feedshare-shrink_800/0/1615310552750?e=1629331200&v=beta&t=B0PT1ojzYTGKnM8PipJcBrmjkE725PNTTMs124uOuPI
0,https://www.linkedin.com/feed/update/urn:li:activity:6776220236925480960/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Check our open positions! Go to our Career site https://lnkd.in/dcNQa2x and apply now💻

Remember that the hiring and onboarding process is held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQELaUJ5EsH6rg/feedshare-shrink_800/0/1615576800158?e=1629331200&v=beta&t=tBHfw1jhpOuTWYZTM9Xi4dHmzHgZMjrvrgEEABoYlSo
0,https://www.linkedin.com/feed/update/urn:li:activity:6775460533354184704/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are excited to announce our webinar series: Women empowering women! An online event led by our amazing Applaudo girls team where you’ll find top talks about software development. Stay tuned for more info!

This event will be in Spanish.
Register now: https://lnkd.in/eG3QwMz

#WomenEmpoweringWomen2021 #ChooseToChallenge #IWD2021",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQE6XD8RQn8DKg/feedshare-shrink_800/0/1615395672465?e=1629331200&v=beta&t=5q9mF65LUwFxoB7Z_4G5SkqsI0gJ7SqcmbyzVaw1Idk
0,https://www.linkedin.com/feed/update/urn:li:activity:6775222576965840896/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Do you have a project idea? Let's start with a Discovery Session. Our team can help you create the ideal roadmap for your project before fully developing an actual product.

Contact us and learn more about our Discovery Session process: https://lnkd.in/gXX9vhg

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQH3JR3T8zaUEw/feedshare-shrink_800/0/1615338938628?e=1629331200&v=beta&t=cQJ4KyWCbgcx6ielM_VBdG--PDhNfzYO38ossl0oSBk
0,https://www.linkedin.com/feed/update/urn:li:activity:6775080084786302976/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"📣🤩Check out this job at Applaudo Studios: Accounts Payable Analyst

➡️Go to our career site to apply and join the team.",Shared link outside LinkedIn without image,https://applaudostudios.com/careers/439020
0,https://www.linkedin.com/feed/update/urn:li:activity:6774843337905111040/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"At Applaudo, we work to make the tech industry a better place for women to lead. Here's to strong women who inspire, teach, empower, lead, and #ChooseToChallenge!

#IWD2021",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFagsKuYO-fGQ/feedshare-shrink_800/0/1615248521773?e=1629331200&v=beta&t=sWCPEFRISnRno7z4V2nGHHvscFyUVvl9cyFwLb2Hh3w
0,https://www.linkedin.com/feed/update/urn:li:activity:6773706098290548736/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are official sponsors of the Ng Conf Honduras 2021, the first Angular conference in Honduras! Tomorrow our HR team will be sharing a talk about our career opportunities.

For more info on the event, go to https://ng-honduras.org/

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQH6b666otD_Eg/feedshare-shrink_800/0/1614977382602?e=1629331200&v=beta&t=NGUN0jZyc6xuXlKB5HgV4D6a4sQjDNuANDqGw_xhlOs
0,https://www.linkedin.com/feed/update/urn:li:activity:6773375140358103040/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Susana Espinoza, Scrum Master at Applaudo, will be a speaker at the ""Women in STEM careers"" event hosted by Universidad de Oriente. Stay tuned tomorrow at 8 am, you can’t miss it!

To join the live event, go to https://lnkd.in/e-M7WE6

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGXQ95lHZBFzA/feedshare-shrink_800/0/1614898475309?e=1629331200&v=beta&t=ZFPUeH6C6gKs4vAUBS_9sm5E7WBBRrMKOdfyj9KOIwQ
0,https://www.linkedin.com/feed/update/urn:li:activity:6774784800399212544/,Katina Kenyon,https://www.linkedin.com/in/katina-kenyon,User,"Honored to be featured in Microsoft's global campaign #BuildFor2030 Applaudo Studios and Manuales para Sobrevivir built a digital platform for victims of child sexual abuse to overcome the ravages of abuse, showcasing short films illustrated by Salvadoran artists, a directory of psychologists with treatment at accessible rates and a marketplace for survivors to sell goods/services for self-sustainability. #unsustainabledevelopmentgoals #ungoals #ungoal#3 #womenintech #IWD21 #internationalwomenday2021 #Impactpartner #IAMCP #shesoars #womenincloud",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6774761877705781248/
0,https://www.linkedin.com/feed/update/urn:li:activity:6772688071377915904/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We love how cool Andrés Zepeda's workspace looks! He is a TLE DevOps at Applaudo and a big fan of techno and house music.

PS. Can you spot the meme? 👀

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHgKN_NqYib8g/feedshare-shrink_800/0/1614734666212?e=1629331200&v=beta&t=k3OqcAJyD4eyg4QqDsSno6vWN_fC3qmIZRRXOvg2qZ8
0,https://www.linkedin.com/feed/update/urn:li:activity:6773277333123084288/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Quarantine has impacted our lifestyle in many ways and work hasn't been the exception. If you are wondering how to maintain a work-life balance at home, read our new article to find a helpful guide: https://bit.ly/3kKwdKE

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGbh3ZlIM2Hog/feedshare-shrink_800/0/1614875157207?e=1629331200&v=beta&t=QcMubkJdk2uN_-Dq9O1JCabXwiFD_DpUKdpVC0ImsKY
0,https://www.linkedin.com/feed/update/urn:li:activity:6772593263837900800/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"📣¿Sabías que Applaudo Studios le apuesta a desarrollar talento con el Trainee Scholarship Program para iOS y Android?🤩

Requisitos:
•Bachiller, estudiante universitario, egresado o graduado
•Conocimientos de programación
•Inglés intermedio/avanzado

Se ofrece:
•Remuneración por 3 meses con posibilidad de obtener una plaza fija
•Remoto
•Oportunidad de trabajar con proyectos retadores e innovadores en la región
•Estabilidad y excelente ambiente laboral

✅ ¡Aplica ya por medio de apply.applaudostudios.com y forma parte del mejor equipo!

📩Envíame un mensaje privado si tienes dudas.",Single image,https://media-exp3.licdn.com/dms/image/C5622AQEUZ1rLn-SX2A/feedshare-shrink_800/0/1614712062346?e=1629331200&v=beta&t=f-r33o6eG0GfYI3HBcifNOGDz1cb_zAlYPKmaVm0ANc
0,https://www.linkedin.com/feed/update/urn:li:activity:6771121670703915008/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Check out our new article by Ronald Castellon, Scrum Master at Applaudo, where he shares how courage can make a difference when solving problems within our teams. Read it here: https://bit.ly/2NLMIKl

We are hiring Scrum Masters and Product Owners! Apply here: https://lnkd.in/dcNQa2x 🙌

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFeX-VJMIaHmg/feedshare-shrink_800/0/1614361207114?e=1629331200&v=beta&t=5Uuih7v7t2LKzSZ5nxWjB82gt6P2mCgQRqsmIGtdbS0
0,https://www.linkedin.com/feed/update/urn:li:activity:6769638410824036352/,Katina Kenyon,https://www.linkedin.com/in/katina-kenyon,User,"Women in Cloud gives a platform, you should apply today if you a woman who is innovating in the Cloud - deadline is this Friday. #shesoars #womenincloud Applaudo Studios Chaitra Vedullapalli",Shared link outside LinkedIn,https://www.womenincloud.com/partner-in-growth-find-your-digital-strategist-team/
0,https://www.linkedin.com/feed/update/urn:li:activity:6772195107245555712/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"📣👀Check out this job at Applaudo Studios: Front Desk Assistant

➡️Go to our career site to apply and join the team.",Shared link outside LinkedIn without image,https://applaudostudios.com/careers/380487
0,https://www.linkedin.com/feed/update/urn:li:activity:6772653439072698368/,Michael Fulton,https://www.linkedin.com/in/michaelfulton,User,"I met Katina Kenyon today and wow I was impressed. She is an amazing woman doing amazing things over at Applaudo Studios If you want to drive your digital transformation forward while empowering and improving your team with an organization that truly knows how to partner to create win-wins, you need to reach out to Katina and team. #digitaltransformation",Other,
0,https://www.linkedin.com/feed/update/urn:li:activity:6772226331267751937/,Aracely Ocón,https://www.linkedin.com/in/aracely-oc%C3%B3n-557a2260,User,"📣🤩Check out this job at Applaudo Studios: Outbound Sales Representative

➡️Go to our career site to apply and join the team.",Shared link outside LinkedIn without image,https://applaudostudios.com/careers/380292
0,https://www.linkedin.com/feed/update/urn:li:activity:6771539168322469888/,orlando alvarez,https://www.linkedin.com/in/orlando-alvarez-4a540517,User,"Desde hace mucho La creatividad Publicitaria dejó de servir solo para hacer anuncios. La creatividad puede transformar el mundo y transformar la vida de personas.
Creamos manualesparasobrevivir.org, una plataforma social para apoyar a que víctimas de abuso sexual infantil superen su trauma. Con el apoyo de Glasswing International FUNPRES (Fundacion Pro-Educacion de El Salvador) Publicidad Comercial MullenLowe El Salvador Applaudo Studios , Psicólogas especialistas, artistas, estrategas digitales y más hemos llegado a completarla, ahora con tu apoyo podremos lanzarla y llevar a más de 66mil víctimas a terapia en el primer año. Este es un tema de derechos humanos en la infancia, justicia social y simplemente humanidad. Miren este video para conocer más y encontrar cómo pueden donar desde una forma personal o empresarial.

https://lnkd.in/eFDAu6w",External video,https://youtu.be/qSqWM_msax0
